ts_utc,symbol,event,side,qty,price,reason,pnl,profile,dry_run,spread_pct,mom_pct,mom_range_pct,up_ratio,rsi,ema1_ok,ema5_ok,vol_ok
1772257364,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.7306477093207024,0.07905138339920077,0.29644268774702487,21.052631578947366,67.8881388621023,1,1,1
1772257375,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6026476980833821,-0.27586206896550874,0.3260225251926577,21.052631578947366,67.8881388621023,1,1,1
2026-02-28 05:43:06,BARDUSDC,BUY_FILLED,BUY,9.2,1.0264000000000002,MOM,,major,0,0.3714201935294718,1.016982622432857,1.0768622801817733,52.94117647058824,69.5652173913044,1,1,0
2026-02-28 05:43:24,BARDUSDC,SELL_FILLED,SELL,9.2,1.0155,STOP,-0.1002800000000012,major,0,,,,,,,,
1772257434,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5924755603831348,-0.3149916330347565,0.6240095087163204,16.216216216216218,70.27027027027032,1,1,1
1772257445,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5216022045074385,0.6438193343898524,0.6438193343898524,32.0,68.41025641025645,1,1,0
1772257455,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.4624163715072733,0.3653599289029364,0.4937296336526233,58.82352941176471,68.41025641025645,1,1,0
1772257465,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.5705292150304966,0.029518842861356587,0.22651171951939814,50.0,66.43426294820728,1,1,1
1772257475,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.32464338416134586,0.0,0.1674217057317129,41.17647058823529,67.17019133937565,1,1,1
1772257485,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.41371158392434804,-0.13771394845562127,0.18715524034670908,17.647058823529413,67.17019133937565,1,1,1
1772257496,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3742367539885784,-0.10821446138710074,0.13790386130810142,16.666666666666664,67.17019133937565,1,1,1
1772257507,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.31592457300820337,-0.22655634357763893,0.28630664428868846,25.0,63.97515527950313,1,1,1
1772257517,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.3664091899386053,-0.5319148936170283,0.5347593582887772,26.666666666666668,61.127596439169174,1,1,1
2026-02-28 05:45:24,BARDUSDC,BUY_FILLED,BUY,9.3,1.0101999999999998,MOM,,major,0,0.357604052845937,-0.7590694006309188,0.8049289476299311,25.0,61.06719367588937,1,1,1
2026-02-28 05:45:30,BARDUSDC,SELL_FILLED,SELL,9.3,1.0016,STOP,-0.07997999999999739,major,0,,,,,,,,
1772257560,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.31913832651840945,0.1298182544437644,0.39944078290393487,28.205128205128204,57.113402061855716,1,1,0
2026-02-28 05:46:04,BARDUSDC,BUY_FILLED,BUY,9.2,1.0033,MOM,,major,0,0.29961050634174485,-0.13962301785178477,0.630567510759692,25.0,54.90584737363729,1,1,1
2026-02-28 05:47:24,BARDUSDC,SELL_FILLED,SELL,9.2,1.0084,TRAIL,0.046919999999998914,major,0,,,,,,,,
1772257654,BARDUSDC,DECIDE_HOLD,,,,HOLD_SPREAD,,major,0,0.6743355811186176,-0.5032067094228025,0.5057516858389631,0.0,56.086956521739154,1,1,1
